country,state,city,Count
"United States",GA,Chickamauga,1
"United States",GA,Cochran,1
"United States",GA,Comer,1
"United States",GA,Crawford,1
"United States",GA,Crawfordville,1
"United States",GA,Cuthbert,1
"United States",GA,Darien,1
"United States",GA,Dawson,1
"United States",GA,Douglas,1
"United States",GA,"E Dublin",1
"United States",GA,"EasT Point",1
"United States",GA,"East Dublin",1
"United States",GA,Euharlee,1
"United States",GA,Flintstone,1
"United States",GA,"Forrest Park",1
"United States",GA,"Fort Benning",1
"United States",GA,Glennville,1
"United States",GA,Grantsville,1
"United States",GA,Gray,1
"United States",GA,Graysville,1
"United States",GA,Greenville,1
"United States",GA,Hahira,1
"United States",GA,Hamton,1
"United States",GA,Hapeville,1
"United States",GA,Hazlehurst,1
"United States",GA,Hortense,1
"United States",GA,Ideal,1
"United States",GA,Kingston,1
"United States",GA,Kite,1
"United States",GA,Lafayette,1
"United States",GA,Lavonia,1
"United States",GA,Leary,1
"United States",GA,Legrange,1
"United States",GA,"Lithia Spgs",1
"United States",GA,"Lithia Springs",1
"United States",GA,Lizella,1
"United States",GA,Lovington,1
"United States",GA,Lyons,1
"United States",GA,Manchester,1
"United States",GA,McRae,1
"United States",GA,Midville,1
"United States",GA,Monroe,1
"United States",GA,Montezuma,1
"United States",GA,Morganton,1
"United States",GA,"Mount Vernon",1
"United States",GA,Naylor,1
"United States",GA,Newman,1
"United States",GA,Oakfield,1
"United States",GA,Ochlocknee,1
"United States",GA,Ocilla,1
"United States",GA,Odum,1
"United States",GA,Omega,1
"United States",GA,Palmetto,1
"United States",GA,"Peachtree Corners",1
"United States",GA,"Peachtree Cty",1
"United States",GA,Pearson,1
"United States",GA,Pendergrass,1
"United States",GA,Quitman,1
"United States",GA,Ranger,1
"United States",GA,Resaca,1
"United States",GA,Reynolds,1
"United States",GA,"Richmond Hill",1
"United States",GA,Rochelle,1
"United States",GA,Rossville,1
"United States",GA,"Saint Marys",1
"United States",GA,"Sandy Springs",1
"United States",GA,Scottdale,1
"United States",GA,Shellman,1
"United States",GA,"Silver Creek",1
"United States",GA,Smarr,1
"United States",GA,Springfield,1
"United States",GA,"St Simons Island",1
"United States",GA,"Sugar Hill",1
"United States",GA,Summerville,1
"United States",GA,Sylvania,1
"United States",GA,"Talking Rock",1
"United States",GA,Temple,1
"United States",GA,Tvtv,1
"United States",GA,Vienna,1
"United States",GA,Warrenton,1
"United States",GA,Washinton,1
"United States",GA,Winterville,1
"United States",SC,Columbia,327
"United States",SC,Charleston,87
"United States",SC,Greenville,78
"United States",SC,Spartanburg,36
"United States",SC,Irmo,26
"United States",SC,"Myrtle Beach",26
"United States",SC,Sumter,26
"United States",SC,Greenwood,22
"United States",SC,Edgefield,21
"United States",SC,Florence,20
"United States",SC,"Mt Pleasant",18
"United States",SC,Anderson,16
"United States",SC,"Rock Hill",16
"United States",SC,Aiken,15
"United States",SC,"Hilton Head",15
"United States",SC,Conway,14
"United States",SC,Lexington,14
"United States",SC,"N Charleston",14
"United States",SC,Beaufort,13
"United States",SC,Summerville,13
"United States",SC,Lancaster,12
"United States",SC,"North Charleston",12
"United States",SC,Orangeburg,11
"United States",SC,Hartsville,10
"United States",SC,"West Columbia",10
"United States",SC,Easley,9
"United States",SC,"Fort Mill",9
"United States",SC,"Moncks Corner",9
"United States",SC,Cheraw,8
"United States",SC,Clemson,8
"United States",SC,Gaffney,8
"United States",SC,"Goose Creek",8
"United States",SC,Pelzer,8
"United States",SC,Simpsonville,8
"United States",SC,Elloree,7
"United States",SC,Georgetown,7
"United States",SC,Greer,7
"United States",SC,"Mount Pleasant",7
"United States",SC,Bluffton,6
"United States",SC,Clover,6
"United States",SC,Laurens,6
"United States",SC,Newberry,6
"United States",SC,Seneca,6
"United States",SC,Walterboro,6
"United States",SC,York,6
"United States",SC,Dalzell,5
"United States",SC,"Great Falls",5
"United States",SC,"Murrells Inlt",5
"United States",SC,Pickens,5
"United States",SC,Prosperity,5
"United States",SC,Taylors,5
"United States",SC,Winnsboro,5
"United States",SC,Abbeville,4
"United States",SC,Bamberg,4
"United States",SC,Bennettsville,4
"United States",SC,Blacksburg,4
"United States",SC,Chester,4
"United States",SC,Clinton,4
"United States",SC,Darlington,4
"United States",SC,"Fountain Inn",4
"United States",SC,Hampton,4
"United States",SC,"Hilton Head Island",4
"United States",SC,Johnsonville,4
"United States",SC,Kershaw,4
"United States",SC,Kingstree,4
"United States",SC,"Lake City",4
"United States",SC,Mauldin,4
"United States",SC,"North Augusta",4
"United States",SC,Okatie,4
"United States",SC,Barnwell,3
"United States",SC,Bethune,3
"United States",SC,Blackville,3
"United States",SC,Blythewood,3
"United States",SC,Branchville,3
"United States",SC,Camden,3
"United States",SC,Denmark,3
"United States",SC,Gaston,3
"United States",SC,Hopkins,3
"United States",SC,Inman,3
"United States",SC,"Johns Island",3
"United States",SC,Johnston,3
"United States",SC,Ladson,3
"United States",SC,Landrum,3
"United States",SC,"Little River",3
"United States",SC,Lockhart,3
"United States",SC,Loris,3
"United States",SC,Lyman,3
"United States",SC,Manning,3
"United States",SC,Mullins,3
"United States",SC,"N Myrtle Beach",3
"United States",SC,"Pawleys Isl",3
"United States",SC,Pinewood,3
"United States",SC,Salters,3
"United States",SC,Santee,3
"United States",SC,Union,3
"United States",SC,Walhalla,3
"United States",SC,Blackstock,2
"United States",SC,"Boiling Springs",2
"United States",SC,Brunson,2
"United States",SC,Campobello,2
"United States",SC,Central,2
"United States",SC,Chesnee,2
"United States",SC,Clemoson,2
"United States",SC,Dadson,2
"United States",SC,Dillon,2
"United States",SC,Eastover,2
"United States",SC,Fairforest,2
"United States",SC,"Highlands Hwy",2
"United States",SC,"Isle of Palms",2
"United States",SC,Lamar,2
"United States",SC,Lobeco,2
"United States",SC,"Mt Groghan",2
"United States",SC,"Myrtle Beach Afb",2
"United States",SC,North,2
"United States",SC,"North Myrtle Beach",2
"United States",SC,Pendleton,2
"United States",SC,Piedmont,2
"United States",SC,"Port Royal",2
"United States",SC,Ridgeland,2
"United States",SC,"Saint George",2
"United States",SC,"Surfside Bch",2
"United States",SC,Sycamore,2
"United States",SC,Westminster,2
"United States",SC,"White Rock",2
"United States",SC,Whitmire,2
"United States",SC,Woodruff,2
"United States",SC,Alcolu,1
"United States",SC,Andrews,1
"United States",SC,Awendaw,1
"United States",SC,Aynor,1
"United States",SC,"Beech Island",1
"United States",SC,Belvedere,1
"United States",SC,Bishopville,1
"United States",SC,Bowman,1
"United States",SC,Bucksport,1
"United States",SC,Buffalo,1
"United States",SC,Bylthewood,1
"United States",SC,"Calhoun Falls",1
"United States",SC,Cameron,1
"United States",SC,Catawba,1
"United States",SC,Cayce,1
"United States",SC,Chapin,1
"United States",SC,"Charleston Heights",1
"United States",SC,Colubia,1
"United States",SC,Colubmia,1
"United States",SC,Columbus,1
"United States",SC,"Cross Anchor",1
"United States",SC,Drayton,1
"United States",SC,"Edisto Island",1
"United States",SC,"Garden City",1
"United States",SC,Gilbert,1
"United States",SC,"Gray Court",1
"United States",SC,Hanahan,1
"United States",SC,Hardeeville,1
"United States",SC,"Holly Hill",1
"United States",SC,"Holly Hills",1
"United States",SC,"Honea Path",1
"United States",SC,Jefferson,1
"United States",SC,Jonesville,1
"United States",SC,"Kiawah Island",1
"United States",SC,"Lake View",1
"United States",SC,Langley,1
"United States",SC,Leesville,1
"United States",SC,Lugoff,1
"United States",SC,Marion,1
"United States",SC,Martin,1
"United States",SC,"Mc Clellanville",1
"United States",SC,"Mc Coll",1
"United States",SC,McConnells,1
"United States",SC,"Monks Corner",1
"United States",SC,Moore,1
"United States",SC,"Murrelles Inlet",1
"United States",SC,Myrtle,1
"United States",SC,"N. Charleston",1
"United States",SC,Neeses,1
"United States",SC,"New Ellenton",1
"United States",SC,"New Ellington",1
"United States",SC,Nichols,1
"United States",SC,"Ninety Six",1
"United States",SC,"No Augusta",1
"United States",SC,Pageland,1
"United States",SC,Pamplico,1
"United States",SC,Paxville,1
"United States",SC,Planta,1
"United States",SC,Reevesville,1
"United States",SC,Reidville,1
"United States",SC,"Saint Stephen",1
"United States",SC,Salley,1
"United States",SC,Saluda,1
"United States",SC,"Six Mile",1
"United States",SC,Slater,1
"United States",SC,"St Helena Island",1
"United States",SC,Starr,1
"United States",SC,"Sullivans Is",1
"United States",SC,Summerton,1
"United States",SC,Swansea,1
"United States",SC,Tatum,1
"United States",SC,"Tega Cay",1
"United States",SC,Tigersville,1
"United States",SC,Timmonsville,1
"United States",SC,Tyalors,1
"United States",SC,Varnville,1
"United States",SC,Wagener,1
"United States",SC,Waterboro,1
"United States",SC,Waterloo,1
"United States",SC,Williamston,1
"United States",SC,Williston,1
"United States",NE,Omaha,321
"United States",NE,Lincoln,175
"United States",NE,"Grand Island",30
"United States",NE,Kearney,22
"United States",NE,Scottsbluff,21
"United States",NE,Norfolk,20
"United States",NE,Gering,17
"United States",NE,Columbus,16
"United States",NE,Fremont,16
"United States",NE,Bellevue,14
"United States",NE,Hastings,14
"United States",NE,Beatrice,13
"United States",NE,Sidney,11
"United States",NE,Wayne,11
"United States",NE,York,11
"United States",NE,"Broken Bow",10
"United States",NE,"North Platte",10
"United States",NE,Valentine,10
"United States",NE,Papillion,9
"United States",NE,Ogallala,8
"United States",NE,"N Platte",7
"United States",NE,"Nebraska City",7
"United States",NE,Albion,6
"United States",NE,Alma,6
"United States",NE,Auburn,6
"United States",NE,Burwell,6
"United States",NE,"Central City",6
"United States",NE,Chadron,6
"United States",NE,Minatare,6
"United States",NE,Neligh,6
"United States",NE,Sutton,6
"United States",NE,Alliance,5
"United States",NE,Ashland,5
"United States",NE,Blair,5
"United States",NE,Lexington,5
"United States",NE,Ord,5
"United States",NE,Scribner,5
"United States",NE,Stapleton,5
"United States",NE,Wilber,5
"United States",NE,Arnold,4
"United States",NE,Benkelman,4
"United States",NE,Cambridge,4
"United States",NE,Clarkson,4
"United States",NE,Cozad,4
"United States",NE,Eagle,4
"United States",NE,Fairbury,4
"United States",NE,"Falls City",4
"United States",NE,Geneva,4
"United States",NE,Holdrege,4
"United States",NE,Hyannis,4
"United States",NE,Milford,4
"United States",NE,Oakland,4
"United States",NE,Oshkosh,4
"United States",NE,Pierce,4
"United States",NE,Randolph,4
"United States",NE,Seward,4
"United States",NE,"South Sioux City",4
"United States",NE,Spencer,4
"United States",NE,Tekamah,4
"United States",NE,Wahoo,4
"United States",NE,"Weeping Water",4
"United States",NE,Ansley,3
"United States",NE,Curtis,3
"United States",NE,Elkhorn,3
"United States",NE,Elwood,3
"United States",NE,Filley,3
"United States",NE,Fullerton,3
"United States",NE,Gibbon,3
"United States",NE,Greenwood,3
"United States",NE,Gretna,3
"United States",NE,Hartington,3
"United States",NE,Johnson,3
"United States",NE,Kenesaw,3
"United States",NE,Laurel,3
"United States",NE,Leigh,3
"United States",NE,Lodgepole,3
"United States",NE,Lynch,3
"United States",NE,Madison,3
"United States",NE,McCook,3
"United States",NE,Oneill,3
"United States",NE,Osceola,3
"United States",NE,Palmer,3
"United States",NE,Ralston,3
"United States",NE,Ravenna,3
"United States",NE,Schuyler,3
"United States",NE,Shickley,3
"United States",NE,Springfield,3
"United States",NE,Wausa,3
"United States",NE,"West Point",3
"United States",NE,"Wood River",3
"United States",NE,Ainsworth,2
"United States",NE,Alda,2
"United States",NE,Arapahoe,2
"United States",NE,Bancroft,2
"United States",NE,Bassett,2
"United States",NE,Bellwood,2
"United States",NE,Bloomfield,2
"United States",NE,"Boys Town",2
"United States",NE,Bridgeport,2
"United States",NE,Brock,2
"United States",NE,Butte,2
"United States",NE,Chappell,2
"United States",NE,Clarks,2
"United States",NE,"Clay Center",2
"United States",NE,Craig,2
"United States",NE,Crookston,2
"United States",NE,Eddyville,2
"United States",NE,Elgin,2
"United States",NE,"Elk Horn",2
"United States",NE,Fordyce,2
"United States",NE,Gordon,2
"United States",NE,Grant,2
"United States",NE,Harvard,2
"United States",NE,Hemingford,2
"United States",NE,Hooper,2
"United States",NE,Imperial,2
"United States",NE,Kennard,2
"United States",NE,Kimball,2
"United States",NE,"Loup City",2
"United States",NE,"Meadow Grove",2
"United States",NE,Melbeta,2
"United States",NE,Milligan,2
"United States",NE,Mullen,2
"United States",NE,Murdock,2
"United States",NE,Nickerson,2
"United States",NE,"North Bend",2
"United States",NE,Odell,2
"United States",NE,Osmond,2
"United States",NE,Pilger,2
"United States",NE,Plainview,2
"United States",NE,"Platte Center",2
"United States",NE,Pleasanton,2
"United States",NE,Plymouth,2
"United States",NE,Roca,2
"United States",NE,"Saint Paul",2
"United States",NE,Shelton,2
"United States",NE,"So Sioux City",2
"United States",NE,Sparks,2
"United States",NE,Stanton,2
"United States",NE,Staplehurst,2
"United States",NE,Sutherland,2
"United States",NE,Syracuse,2
"United States",NE,Tecumseh,2
"United States",NE,Uehling,2
"United States",NE,Unadilla,2
"United States",NE,Utica,2
"United States",NE,Valley,2
"United States",NE,Waco,2
"United States",NE,Wisner,2
"United States",NE,"Wood Lake",2
"United States",NE,Yutan,2
"United States",NE,Allen,1
"United States",NE,Amherst,1
"United States",NE,Anselmo,1
"United States",NE,Aurora,1
"United States",NE,Axtell,1
"United States",NE,Barneston,1
"United States",NE,"Battle Creek",1
"United States",NE,Bayard,1
"United States",NE,"Beaver Xing",1
"United States",NE,Belgrade,1
"United States",NE,Belvidere,1
"United States",NE,Benedict,1
"United States",NE,Bennet,1
"United States",NE,Bennington,1
"United States",NE,"Blue Hill",1
"United States",NE,"Blue Springs",1
"United States",NE,Boystown,1
"United States",NE,Broadwater,1
"United States",NE,Brule,1
"United States",NE,Bruning,1
"United States",NE,Campbell,1
"United States",NE,Chambers,1
"United States",NE,Cortland,1
"United States",NE,"Crab Orchard",1
"United States",NE,Crawford,1
"United States",NE,Creighton,1
"United States",NE,Crete,1
"United States",NE,Davenport,1
"United States",NE,"David City",1
"United States",NE,"De Witt",1
"United States",NE,Diller,1
"United States",NE,Dix,1
"United States",NE,Doniphan,1
"United States",NE,Dorchester,1
"United States",NE,Dunbar,1
"United States",NE,Dunning,1
"United States",NE,Edgar,1
"United States",NE,"Elk Creek",1
"United States",NE,Emerson,1
"United States",NE,Eustis,1
"United States",NE,Fairmont,1
"United States",NE,Franklin,1
"United States",NE,Funk,1
"United States",NE,Genoa,1
"United States",NE,Gothenburg,1
"United States",NE,Grafton,1
"United States",NE,Greeley,1
"United States",NE,"Guide Rock",1
"United States",NE,Haigler,1
"United States",NE,Hampton,1
"United States",NE,Harrisburg,1
"United States",NE,"Hay Springs",1
"United States",NE,"Hays Center",1
"United States",NE,Hebron,1
"United States",NE,Hershey,1
"United States",NE,Hoskins,1
"United States",NE,Howells,1
"United States",NE,Hubbard,1
"United States",NE,Humboldt,1
"United States",NE,Humholdt,1
"United States",NE,Humphrey,1
"United States",NE,Jefferson,1
"United States",NE,Keystone,1
"United States",NE,Lawrence,1
"United States",NE,Lebanon,1
"United States",NE,Li,1
"United States",NE,Lincon,1
"United States",NE,Lyons,1
"United States",NE,MacY,1
"United States",NE,Macy,1
"United States",NE,Marquette,1
"United States",NE,Marsland,1
"United States",NE,Martell,1
"United States",NE,"Mc Cook",1
"United States",NE,Miller,1
"United States",NE,Minden,1
"United States",NE,Morrill,1
"United States",NE,"N Paltte",1
"United States",NE,Nehawka,1
"United States",NE,Nelson,1
"United States",NE,Newport,1
"United States",NE,Nora,1
"United States",NE,Norfold,1
"United States",NE,Ohiowa,1
"United States",NE,Overton,1
"United States",NE,Palisade,1
"United States",NE,Palmyra,1
"United States",NE,Pickrell,1
"United States",NE,Plattsmouth,1
"United States",NE,"Pleasant Dale",1
"United States",NE,Polk,1
"United States",NE,Ponca,1
"United States",NE,Raymond,1
"United States",NE,"Red Cloud",1
"United States",NE,Rulo,1
"United States",NE,Rushville,1
"United States",NE,"S Sioux City",1
"United States",NE,Sargent,1
"United States",NE,Schuler,1
"United States",NE,"So Souix City",1
"United States",NE,Springview,1
"United States",NE,"St Paul",1
"United States",NE,Stamford,1
"United States",NE,Stratton,1
"United States",NE,Stromsburg,1
"United States",NE,Swanton,1
"United States",NE,"Table Rock",1
"United States",NE,Talmage,1
"United States",NE,Tekaman,1
"United States",NE,Thedford,1
"United States",NE,Thurston,1
"United States",NE,Tilden,1
"United States",NE,Trumbull,1
"United States",NE,Tryon,1
"United States",NE,Union,1
"United States",NE,Verdigre,1
"United States",NE,Wakefield,1
"United States",NE,Walton,1
"United States",NE,Washington,1
"United States",NE,Wauneta,1
"United States",NE,Western,1
"United States",NE,Winnebago,1
"United States",NE,Winnetoon,1
"United States",NE,Winside,1
"United States",NE,Woodlake,1
"United States",NE,Wymore,1
"United States",LA,"New Orleans",260
"United States",LA,"Baton Rouge",168
"United States",LA,Shreveport,84
"United States",LA,Metairie,51
"United States",LA,Lafayette,46
"United States",LA,Alexandria,36
"United States",LA,"Lake Charles",29
"United States",LA,Monroe,24
"United States",LA,"West Monroe",23
"United States",LA,"Bossier City",20
"United States",LA,Houma,18
"United States",LA,Mandeville,16
"United States",LA,Slidell,16
"United States",LA,Harvey,13
"United States",LA,Ruston,13
"United States",LA,Gretna,12
"United States",LA,Natchitoches,12
"United States",LA,"New Iberia",11
"United States",LA,Opelousas,11
"United States",LA,Hammond,9
"United States",LA,Marrero,8
"United States",LA,Sulphur,8
"United States",LA,Benton,7
"United States",LA,Covington,6
"United States",LA,Eunice,6
"United States",LA,Jonesboro,6
"United States",LA,"La Place",6
"United States",LA,Mansfield,6
"United States",LA,"Morgan City",6
"United States",LA,Pineville,6
"United States",LA,Ponchatoula,6
"United States",LA,Zachary,6
"United States",LA,Abbeville,5
"United States",LA,Angie,5
"United States",LA,Avondale,5
"United States",LA,Bogalusa,5
"United States",LA,Chalmette,5
"United States",LA,Destrehan,5
"United States",LA,Ferriday,5
"United States",LA,Kentwood,5
"United States",LA,Kinder,5
"United States",LA,Laplace,5
"United States",LA,"Lk Providence",5
"United States",LA,Thibodaux,5
"United States",LA,Winnsboro,5
"United States",LA,Anacoco,4
"United States",LA,Arabi,4
"United States",LA,Bastrop,4
"United States",LA,"Breaux Bridge",4
"United States",LA,Brusly,4
"United States",LA,Coushatta,4
"United States",LA,Deridder,4
"United States",LA,Jonesville,4
"United States",LA,Kenner,4
"United States",LA,Maringouin,4
"United States",LA,Minden,4
"United States",LA,"Port Allen",4
"United States",LA,Rayville,4
"United States",LA,Robeline,4
"United States",LA,"St Gabriel",4
"United States",LA,"Ville Platte",4
"United States",LA,Baker,3
"United States",LA,"Church Point",3
"United States",LA,Crowley,3
"United States",LA,"Denham Spgs",3
"United States",LA,"Denham Springs",3
"United States",LA,Donaldsonvlle,3
"United States",LA,Jennings,3
"United States",LA,Mansura,3
"United States",LA,Metaire,3
"United States",LA,Mooringsport,3
"United States",LA,Springhill,3
"United States",LA,Westwego,3
"United States",LA,Amelia,2
"United States",LA,Arnaudville,2
"United States",LA,"Belle Chasse",2
"United States",LA,Bernice,2
"United States",LA,Boyce,2
"United States",LA,Bunkie,2
"United States",LA,Carencro,2
"United States",LA,Cottonport,2
"United States",LA,"Denham Spring",2
"United States",LA,Dequincy,2
"United States",LA,"Des Allemands",2
"United States",LA,"Dry Creek",2
"United States",LA,Erath,2
"United States",LA,Franklin,2
"United States",LA,Gibslano,2
"United States",LA,Gonzales,2
"United States",LA,Grambling,2
"United States",LA,Hahnville,2
"United States",LA,Iowa,2
"United States",LA,Jefferson,2
"United States",LA,Jena,2
"United States",LA,"L S U Baton Rouge",2
"United States",LA,Lacombe,2
"United States",LA,Lafitte,2
"United States",LA,"Lake Charls",2
"United States",LA,Livingston,2
"United States",LA,Loreauville,2
"United States",LA,Melville,2
"United States",LA,Metarie,2
"United States",LA,Montegut,2
"United States",LA,Natchitiches,2
"United States",LA,Newellton,2
"United States",LA,"Pearl River",2
"United States",LA,"Plain Dealing",2
"United States",LA,Plaquemine,2
"United States",LA,Prairieville,2
"United States",LA,Roseland,2
"United States",LA,"Saint Gabriel",2
"United States",LA,Sherveport,2
"United States",LA,"St Joseph",2
"United States",LA,"St Martinville",2
"United States",LA,Tallulah,2
"United States",LA,Terrytown,2
"United States",LA,Trout,2
"United States",LA,Woodworth,2
"United States",LA,Youngsville,2
"United States",LA,Angola,1
"United States",LA,Arabia,1
"United States",LA,Basile,1
"United States",LA,Batchelor,1
"United States",LA,"Baton Rouse",1
"United States",LA,"Belle Rose",1
"United States",LA,Bienville,1
"United States",LA,Braithwaite,1
"United States",LA,"Bridge City",1
"United States",LA,Bush,1
"United States",LA,Campti,1
"United States",LA,Centerville,1
"United States",LA,Colfax,1
"United States",LA,"Cotton Valley",1
"United States",LA,Creole,1
"United States",LA,Delhi,1
"United States",LA,Downsville,1
"United States",LA,"Dry Prong",1
"United States",LA,Dubach,1
"United States",LA,Elton,1
"United States",LA,Epps,1
"United States",LA,Farmerville,1
"United States",LA,Florien,1
"United States",LA,Franklinton,1
"United States",LA,"Ft Necessity",1
"United States",LA,Garyville,1
"United States",LA,Gibson,1
"United States",LA,"Greenwel Spgs",1
"United States",LA,"Hall Summit",1
"United States",LA,Haughton,1
"United States",LA,Hayes,1
"United States",LA,Holden,1
"United States",LA,Homer,1
"United States",LA,Hornbeck,1
"United States",LA,Iota,1
"United States",LA,Jeanerette,1
"United States",LA,Keithville,1
"United States",LA,"Lake Providence",1
"United States",LA,Lakefront,1
"United States",LA,Leesville,1
"United States",LA,Lockport,1
"United States",LA,Logansport,1
"United States",LA,Luling,1
"United States",LA,Many,1
"United States",LA,Matairie,1
"United States",LA,Maurepas,1
"United States",LA,Meraux,1
"United States",LA,Morganza,1
"United States",LA,Natalbany,1
"United States",LA,Natchez,1
"United States",LA,"New Oleans",1
"United States",LA,"New Roads",1
"United States",LA,Norwood,1
"United States",LA,"Oak Grove",1
"United States",LA,"Oak Ridge",1
"United States",LA,Oakdale,1
"United States",LA,"Oil City",1
"United States",LA,Pioneer,1
"United States",LA,"Port Barre",1
"United States",LA,"Port Sulphur",1
"United States",LA,Raceland,1
"United States",LA,Rayne,1
"United States",LA,Reserve,1
"United States",LA,Ringgold,1
"United States",LA,"Saint Rose",1
"United States",LA,Simmesport,1
"United States",LA,Springfield,1
"United States",LA,"St Francisvle",1
"United States",LA,Tickfaw,1
"United States",LA,Vacherie,1
"United States",LA,Vidalia,1
"United States",LA,Vinton,1
"United States",LA,Violet,1
"United States",LA,Vivian,1
"United States",LA,"W Monroe",1
"United States",LA,Walker,1
"United States",LA,"White Castle",1
"United States",LA,Wilson,1
"United States",LA,Winnfield,1
"United States",CT,Hartford,90
"United States",CT,"New Haven",81
"United States",CT,Stamford,57
"United States",CT,Greenwich,35
"United States",CT,Bridgeport,30
"United States",CT,Hamden,30
"United States",CT,Westport,28
"United States",CT,Danbury,27
"United States",CT,Fairfield,26
"United States",CT,Waterbury,23
"United States",CT,Manchester,22
"United States",CT,Middletown,22
"United States",CT,Wethersfield,22
"United States",CT,"New London",20
"United States",CT,Norwalk,16
"United States",CT,Stratford,15
"United States",CT,"East Hartford",14
"United States",CT,Ridgefield,14
"United States",CT,"New Britain",13
"United States",CT,Norwich,13
"United States",CT,Farmington,12
"United States",CT,Milford,12
"United States",CT,Newington,12
"United States",CT,Wallingford,12
"United States",CT,Bristol,11
"United States",CT,Darien,11
"United States",CT,"West Hartford",11
"United States",CT,Windsor,11
"United States",CT,Bloomfield,10
"United States",CT,Meriden,10
"United States",CT,"W Hartford",10
"United States",CT,Avon,9
"United States",CT,Glastonbury,9
"United States",CT,Groton,9
"United States",CT,"New Canaan",9
"United States",CT,"West Haven",9
"United States",CT,"New Milford",8
"United States",CT,Newtown,8
"United States",CT,Waterford,8
"United States",CT,Ansonia,7
"United States",CT,Colchester,7
"United States",CT,Monroe,7
"United States",CT,"North Haven",7
"United States",CT,"Old Saybrook",7
"United States",CT,Shelton,7
"United States",CT,Southbury,7
"United States",CT,Trumbull,7
"United States",CT,Cheshire,6
"United States",CT,Danielson,6
"United States",CT,Enfield,6
"United States",CT,Madison,6
"United States",CT,Mystic,6
"United States",CT,Naugatuck,6
"United States",CT,Pawcatuck,6
"United States",CT,Simsbury,6
"United States",CT,Torrington,6
"United States",CT,Weston,6
"United States",CT,Woodbridge,6
"United States",CT,Brookfield,5
"United States",CT,Cromwell,5
"United States",CT,Essex,5
"United States",CT,Guilford,5
"United States",CT,"Rocky Hill",5
"United States",CT,Southington,5
"United States",CT,Storrs,5
"United States",CT,"Vernon Rockvl",5
"United States",CT,Wilton,5
"United States",CT,Branford,4
"United States",CT,"East Hampton",4
"United States",CT,"East Lyme",4
"United States",CT,Easton,4
"United States",CT,Litchfield,4
"United States",CT,"Old Lyme",4
"United States",CT,Orange,4
"United States",CT,Seymour,4
"United States",CT,Suffield,4
"United States",CT,Uncasville,4
"United States",CT,Vernon,4
"United States",CT,Winsted,4
"United States",CT,Bethel,3
"United States",CT,Botsford,3
"United States",CT,Burlington,3
"United States",CT,Columbia,3
"United States",CT,"Cos Cob",3
"United States",CT,Coventry,3
"United States",CT,Dayville,3
"United States",CT,"East Haven",3
"United States",CT,"Gales Ferry",3
"United States",CT,Ledyard,3
"United States",CT,Marlborough,3
"United States",CT,Morris,3
"United States",CT,"New Fairfield",3
"United States",CT,"Old Greenwich",3
"United States",CT,Plainville,3
"United States",CT,Portland,3
"United States",CT,"Quaker Hill",3
"United States",CT,"Redding Ridge",3
"United States",CT,Riverside,3
"United States",CT,Salisbury,3
"United States",CT,Somers,3
"United States",CT,"South Windsor",3
"United States",CT,Stonington,3
"United States",CT,Terryville,3
"United States",CT,"Vernon Rockville",3
"United States",CT,Westbrook,3
"United States",CT,Woodbury,3
"United States",CT,Bethany,2
"United States",CT,Canaan,2
"United States",CT,Canton,2
"United States",CT,Chaplin,2
"United States",CT,Clinton,2
"United States",CT,Coshen,2
"United States",CT,"E Hartford",2
"United States",CT,"East Haddam",2
"United States",CT,Ellington,2
"United States",CT,Goshen,2
"United States",CT,Granby,2
"United States",CT,Hampton,2
"United States",CT,Harwinton,2
"United States",CT,Kensington,2
"United States",CT,Lakeville,2
"United States",CT,"Mansfield Ctr",2
"United States",CT,Middlebury,2
"United States",CT,Moosup,2
"United States",CT,"N Grosvenordale",2
"United States",CT,"N Grosvenordl",2
"United States",CT,"New Hartford",2
"United States",CT,"New Preston",2
"United States",CT,Oakdale,2
"United States",CT,"Old Lynn",2
"United States",CT,Plainfield,2
"United States",CT,Plantsville,2
"United States",CT,Salem,2
"United States",CT,"Sandy Hook",2
"United States",CT,Sharon,2
"United States",CT,"South Glastonbury",2
"United States",CT,Southport,2
"United States",CT,"Stafford Spgs",2
"United States",CT,"Storrs Mansfield",2
"United States",CT,Washington,2
"United States",CT,"Washington Depot",2
"United States",CT,Watertown,2
"United States",CT,Wetherfield,2
"United States",CT,Willimantic,2
"United States",CT,Woodstock,2
"United States",CT,Andover,1
"United States",CT,Ashford,1
"United States",CT,Bantam,1
"United States",CT,Berlin,1
"United States",CT,Bridgewater,1
"United States",CT,Brooklyn,1
"United States",CT,Burnside,1
"United States",CT,Canterbury,1
"United States",CT,"Cornwall Bridge",1
"United States",CT,"Cornwell Bridge",1
"United States",CT,"Deep River",1
"United States",CT,Derby,1
"United States",CT,Durham,1
"United States",CT,"E Glastonbury",1
"United States",CT,"E Hampton",1
"United States",CT,"E Hartland",1
"United States",CT,"E Haven",1
"United States",CT,"East Granby",1
"United States",CT,"East Norwalk",1
"United States",CT,Greenwhich,1
"United States",CT,Haddam,1
"United States",CT,Handen,1
"United States",CT,Hebron,1
"United States",CT,Huntington,1
"United States",CT,"Jewett City",1
"United States",CT,Killingworth,1
"United States",CT,Lebanon,1
"United States",CT,Middlefield,1
"United States",CT,Moodus,1
"United States",CT,"N Brandford",1
"United States",CT,Niantic,1
"United States",CT,"North Granby",1
